Name,AttachLocator,AttachToParent,Beam,CameraShake,CameraShakeInReplay,CameraShakeTimeMS,DestroyWhenParentDies,DetachAfterStart,EmitterDelayMs,IsoLayer,Looping,LowEndMaxPitch,LowEndMinPitch,LowEndSound,LowEndVolume,MaxCount,MaxPitch,MinLifeTime,MinPitch,OffsetFromGunBone,OrientToParent,ParticleEmitter,PitchIncrease,SWF,SortInFrontOfParent,Sound,SoundDelay,StopSound,Targeted,Volume,ExportName,AltParticleEmitter
Barbarian2 Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/barbarian_hit_stuff2.ogg,40,0,110,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/new_barb_atk_hit_01.ogg,0,FALSE,FALSE,40,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/new_barb_atk_hit_01.ogg,,,,35,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/new_barb_atk_hit_01.ogg,,,,30,,
Basic Turret Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/wall_pickup_01.ogg,80,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/cannon_pickup3.ogg,0,FALSE,FALSE,80,,
Basic Turret Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,100,0,100,FALSE,FALSE,Place,0,,FALSE,sfx/cannon_drop2.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Bat Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,80,70,sfx/barbarian_sword_swing_hit_14.ogg,40,0,110,0,90,FALSE,FALSE,,0,,FALSE,sfx/bat_atk_01.ogg,0,FALSE,FALSE,30,,
Bat Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,70,60,sfx/healer_hit_01.ogg,40,0,105,0,95,FALSE,FALSE,Deploy,0,,FALSE,sfx/bat_deploy_01.ogg,0,FALSE,FALSE,50,,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Smoke_ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Spawn_Dust,,,,,,,,,,
Bat Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,80,75,sfx/barbarian_hit_stuff2.ogg,20,0,110,0,90,FALSE,FALSE,Hit,0,,FALSE,sfx/bat_atk_hit_01.ogg,0,FALSE,FALSE,15,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/bat_atk_hit_01.ogg,,,,15,,
,,,,,,,,,,,,,,,,,110,,90,,,,,,,sfx/bat_atk_hit_01.ogg,,,,15,,
bat_Predeploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,140,140,sfx/elixir_collect_02.ogg,50,0,95,0,95,FALSE,FALSE,bat_bottleDrop,0,,FALSE,sfx/vial_fall_02.ogg,0,FALSE,FALSE,80,,
BatSpell Summon1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,75,65,sfx/healer_hit_01.ogg,60,0,100,0,100,FALSE,FALSE,bat_lightrays,0,,FALSE,sfx/clashbat_spell_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_purple_glow1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_area_edge1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_rings,,,,,,,,,,
BatSpell Summon2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,75,65,sfx/healer_hit_01.ogg,60,0,100,0,100,FALSE,FALSE,bat_lightrays,0,,FALSE,sfx/clashbat_spell_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_purple_glow2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_area_edge2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_rings,,,,,,,,,,
BatSpell Summon3,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,75,65,sfx/healer_hit_01.ogg,60,0,100,0,100,FALSE,FALSE,bat_lightrays,0,,FALSE,sfx/clashbat_spell_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_purple_glow3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_area_edge3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_rings,,,,,,,,,,
BatSpell Summon4,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,75,65,sfx/healer_hit_01.ogg,60,0,100,0,100,FALSE,FALSE,bat_lightrays,0,,FALSE,sfx/clashbat_spell_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_purple_glow4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_summon_area_edge4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bat_rings,,,,,,,,,,
BatSpellSound,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,Ground,FALSE,100,100,,100,0,,0,,FALSE,FALSE,,0,,FALSE,,0,FALSE,FALSE,,,
Battle Ram Die,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Battle Ram Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
BattleRam Attack,,FALSE,FALSE,70,TRUE,500,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Hit,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Force,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_flash2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,GiantCannon_lightFlash2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,hero_hit5,,,,,,,,,,
BattleRam Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,100,FALSE,FALSE,Deploy,0,,FALSE,sfx/battle_ram_deploy_01.ogg,0,FALSE,FALSE,80,,
Bdragon Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,95,FALSE,FALSE,,0,,FALSE,sfx/baby_dragon_atk_01.ogg,0,FALSE,FALSE,80,,
Bdragon Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,100,100,,100,0,100,0,95,FALSE,FALSE,,0,,FALSE,sfx/babydragon_deploy_01.ogg,0,FALSE,FALSE,80,,
Bdragon Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,100,0,95,FALSE,FALSE,Dsplat,0,,FALSE,sfx/baby_dragon_death_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,,,,,,,,,100,,95,,,,,,,sfx/baby_dragon_death_02.ogg,,,,80,,
Bdragon Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Dark Tower Hit,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Dark Tower Hit sparks,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Light Dust,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
Birthday Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,,0,sc/buildings.sc,FALSE,,0,FALSE,FALSE,,Birthday_spell_bomb,
Birthday predeploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,140,140,sfx/elixir_collect_02.ogg,50,0,100,0,100,FALSE,FALSE,birthday_bottleDrop,0,,FALSE,sfx/gift_spell_01.ogg,0,FALSE,FALSE,100,,
Birthday Spell Hit,,TRUE,FALSE,70,TRUE,1000,FALSE,FALSE,0,Top,FALSE,100,100,,100,5,,0,,FALSE,FALSE,bomb_crater_small,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_hit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_hit,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Super_Bomb,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Mortar_fireBalls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Birthday_confetti_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
BirthdaySpell Summon1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Birthday_rings,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Birthday_summon_area_glow,,,,,,,,,,
BirthdaySpell Summon2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,,100,0,,0,,FALSE,FALSE,Birthday_summon_confetti,0,,FALSE,,0,FALSE,FALSE,,,
BoarRider Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,110,90,sfx/giant_attack_06.ogg,70,0,105,0,95,FALSE,FALSE,,0,,FALSE,sfx/boarrider_attack_01.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,sfx/boarrider_attack_02.ogg,,,,70,,
BoarRider Deploy,,FALSE,FALSE,20,FALSE,200,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,100,0,90,FALSE,FALSE,Deploy,0,,FALSE,sfx/boarrider_deploy_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,,,,,,,,,100,,90,,,,,,,sfx/boarrider_deploy_02.ogg,,,,80,,
BoarRider Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,120,110,sfx/dragon_die_01.ogg,80,0,105,0,95,FALSE,FALSE,Dsplat,0,,FALSE,sfx/boarrider_die_02.ogg,0,FALSE,FALSE,90,,
BoarRider Hit,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,110,90,sfx/barbarian_hit_stuff2.ogg,60,0,140,0,120,FALSE,FALSE,Hit,0,,FALSE,sfx/bow_place.ogg,0,FALSE,FALSE,50,,
Bomb Appear,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/bad_move_06.ogg,70,0,100,0,100,FALSE,FALSE,Grass,0,sc/buildings.sc,FALSE,sfx/bad_move_06.ogg,0,FALSE,FALSE,80,gen_appear_fx,
Bomb Exposion,,FALSE,FALSE,50,TRUE,500,FALSE,FALSE,0,Objects,FALSE,150,140,sfx/mortar_hit_01.ogg,70,8,110,0,90,FALSE,FALSE,Stone,0,,FALSE,sfx/cannon_fire3.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Ring,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Wizard_Tower_lightFlash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
Bomb Exposion ground,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Ground,FALSE,100,100,,100,0,,0,,FALSE,FALSE,bomb_crater_small,0,,FALSE,,0,FALSE,FALSE,,,
,,,,,,,,,0,,,,,,,,,,,,,Small_ground_bomb_area,,,,,,,,,,
Bomb Tower Destroyed1,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomb Tower Bomb Appear1,,,,,,,,,,
Bomb Tower Destroyed2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomb Tower Bomb Appear2,,,,,,,,,,
Bomb Tower Destroyed3,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomb Tower Bomb Appear3,,,,,,,,,,
Bomb Tower Destroyed4,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomb Tower Bomb Appear4,,,,,,,,,,
Bomb Tower Explode,,TRUE,FALSE,100,TRUE,1000,FALSE,FALSE,0,Objects,FALSE,80,60,sfx/mortar_hit_01.ogg,80,0,80,0,60,FALSE,FALSE,Force,0,,FALSE,sfx/mortar_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_4,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bomb_crater,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Super_ground_bomb_area,,,,,,,,,,
Bomb Tower Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,BombTowerHit,0,,FALSE,sfx/bomb_tower_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bomb_tower_area_edge,,,,,,,,,,
Bomb Tower Hit2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,BombTowerHit,0,,FALSE,sfx/bomb_tower_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bomb_tower_area_edge,,,,,,,,,,
Bomb Tower Hit3,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,105,95,sfx/mortar_hit_01.ogg,60,0,105,0,95,FALSE,FALSE,BombTowerHit,0,,FALSE,sfx/bomb_tower_hit_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Stone,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_1_small,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,bomb_tower_area_edge,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
Bomb Tower Throw Start,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,Ground,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,102,0,98,FALSE,FALSE,,0,,FALSE,sfx/bomb_tower_atk_01.ogg,0,FALSE,FALSE,70,,
Bomber Attack,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,,None,FALSE,105,95,sfx/wall_breaker_attack_01.ogg,80,0,102,0,98,FALSE,FALSE,,0,,FALSE,sfx/bomb_skeleton_atk_01.ogg,0,FALSE,FALSE,80,,
Bomber Big Hit,,FALSE,FALSE,20,TRUE,500,FALSE,FALSE,0,Objects,FALSE,130,120,sfx/mortar_hit_01.ogg,50,0,110,0,105,FALSE,FALSE,Stone,0,,FALSE,sfx/explosion_02.ogg,0,FALSE,FALSE,95,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomber_ground_bomb_area,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Stone_explosion,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,explosion_blast,,,,,,,,,,
Bomber Deploy,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,None,FALSE,100,100,sfx/gob_attack_01.ogg,40,0,104,0,96,FALSE,FALSE,Deploy,0,,FALSE,sfx/deploy_bomb_skeleton_01.ogg,0,FALSE,FALSE,80,,
Bomber Die,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,110,95,sfx/wall_breaker_die_01.ogg,70,0,110,0,95,FALSE,FALSE,Splat,0,,FALSE,sfx/wall_breaker_die_01.ogg,0,FALSE,FALSE,70,,
Bomber Hit,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,65,60,sfx/mortar_hit_01.ogg,50,0,110,0,90,FALSE,FALSE,Stone,0,,FALSE,sfx/balloon_hit_01.ogg,0,FALSE,FALSE,60,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Explosion_3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Fire_balls,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Bomber_ground_bomb_area,,,,,,,,,,
Bone Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,100,0,100,FALSE,FALSE,Wood,0,,FALSE,sfx/skull_tap_01.ogg,0,FALSE,FALSE,70,,
Boost Start,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/xp_gain_06.ogg,80,0,100,0,100,FALSE,FALSE,boosterStart,0,,FALSE,sfx/gem_boost_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,boosterClock,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,boosterClock2,,,,,,,,,,
Boost Start2,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/xp_gain_06.ogg,80,0,100,0,100,FALSE,FALSE,boosterStart,0,,FALSE,sfx/gem_boost_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,boosterClock_v2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,boosterClock_v2,,,,,,,,,,
Bow Load,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,150,150,sfx/arrow_hit_07.ogg,70,0,120,0,110,FALSE,FALSE,Smoke,0,,FALSE,sfx/bow_load.ogg,0,FALSE,FALSE,70,,
Bow No Ammo,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,90,90,sfx/bad_move_06.ogg,70,0,110,0,110,FALSE,FALSE,Dust2,0,,FALSE,sfx/bow_out_of_ammo.ogg,0,FALSE,FALSE,80,,
Bow Pickup,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,120,0,110,FALSE,FALSE,Grass,0,,FALSE,sfx/bow_pickup.ogg,0,FALSE,FALSE,80,,
Bow Placing,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_drop2.ogg,60,0,120,0,110,FALSE,FALSE,Place,0,,FALSE,sfx/bow_place.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Bow Target,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,90,80,sfx/moving_07.ogg,60,0,120,0,110,FALSE,FALSE,Place,0,,FALSE,sfx/bow_target.ogg,0,FALSE,FALSE,70,,
Building Destroyed,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,95,85,sfx/building_destroyed_01.ogg,80,0,95,0,85,FALSE,FALSE,Building Destroyed,0,,FALSE,sfx/building_destroyed_01.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Grass,,,,,,,,,,
Building Ready,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Top,FALSE,100,100,sfx/xp_gain_06.ogg,80,40,100,0,100,FALSE,FALSE,Building Ready,0,,FALSE,sfx/building_finished_01.ogg,0,FALSE,FALSE,80,,
Bush Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,100,0,100,FALSE,FALSE,Grass,0,,FALSE,sfx/bush2.ogg,0,FALSE,FALSE,80,,
Cake Pickup,,FALSE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/wall_pickup_01.ogg,60,0,105,0,95,FALSE,FALSE,Grass,0,,FALSE,sfx/cake_tap_01.ogg,0,FALSE,FALSE,80,,
Cannon Attack,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,6,100,0,100,FALSE,FALSE,cannon_lightFlash,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,FALSE,70,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_flash,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_smoke,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_fireBalls,,,,,,,,,,
Cannon Attack Large,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,6,100,0,100,FALSE,FALSE,cannon_lightFlash2,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_flash2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_smoke2,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_fireBalls2,,,,,,,,,,
Cannon Attack Larger,,TRUE,FALSE,0,FALSE,0,FALSE,FALSE,0,Objects,FALSE,100,100,sfx/cannon_08.ogg,80,6,100,0,100,FALSE,FALSE,cannon_lightFlash3,0,,FALSE,sfx/cannon_08.ogg,0,FALSE,FALSE,80,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_flash3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_smoke3,,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,Cannon_fireBalls3,,,,,,,,,,
