Name,ParticleCount,EmissionTime,MinLife,MaxLife,MinHorizAngle,MaxHorizAngle,MinVertAngle,MaxVertAngle,MinSpeed,MaxSpeed,StartX,StartY,StartZ,TargetedEndZ,Gravity,OrientToMovement,OrientToParentType,BounceFromGround,IsIsoParticle,IsoLayer,ParticleSwf,ParticleExportName,AdditiveBlend,Inertia,Slowdown,StartScale,EndScale,MinRotate,MaxRotate,ParticleFadeOutTime,ScaleTimeline,FadeInTime,FadeOutTime,StartAngleMin,StartAngleMax,ScaleRandomMin,ScaleRandomMax,Alpha,OrientToParent,StartRadiusMin,StartRadiusMax,StartRadius
bat_bottleDrop,1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_bottleDrop,FALSE,0,0,100,100,0,0,0,TRUE,0,0,0,0,100,100,100,,0,0,
bat_lightrays,4,330,1200,1500,0,360,0,0,600,800,0,0,33,0,-700,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,skullfx,TRUE,300,0,40,100,0,0,200,TRUE,0,0,0,0,100,100,100,,160,160,
bat_rings,1,150,300,300,0,0,0,0,1,10,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_2,TRUE,0,0,20,75,0,0,400,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_area_edge,1,1,2500,2500,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge1,1,1,6200,6200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge2,1,1,7400,7400,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge3,1,1,8600,8600,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge4,1,1,11600,11600,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge5,1,1,14600,14600,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge6,1,1,15200,15200,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_edge7,1,1,15800,15800,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_summon_area_edge,TRUE,0,0,90,90,0,0,3500,TRUE,100,1200,0,0,100,100,100,,0,0,
bat_summon_area_glow,1,1,2500,2500,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_attack_glow,TRUE,0,0,150,150,0,0,2000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow,1,1,2500,2500,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,2000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow1,1,1,6200,6200,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow2,1,1,7400,7400,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow3,1,1,8600,8600,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow4,1,1,11600,11600,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow5,1,1,14600,14600,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow6,1,1,15200,15200,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
bat_summon_purple_glow7,1,1,15800,15800,0,0,0,0,0,0,0,0,15,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat_red_glow,TRUE,0,0,150,150,0,0,8000,TRUE,0,0,0,0,100,100,100,,0,0,
batcloud,15,250,1500,1500,0,360,15,90,400,600,0,0,10,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,bat2_0,FALSE,33,0,50,15,-15,15,0,FALSE,100,800,0,0,100,100,100,,100,100,
Battle Ram Destroyed,30,1,700,1200,0,360,30,90,300,1200,0,0,0,0,3000,FALSE,Disabled,TRUE,FALSE,Object,sc/buildings.sc,debris1,FALSE,0,300,70,100,20,90,400,TRUE,0,0,-180,180,80,120,100,,50,50,
,,,,,,,,,,,,,,,,,,,,,,debris_ram_3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,debris12,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,debris_ram_2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,debris_ram_1,FALSE,,,,,,,,,,,,,,,,,,,
battle_builder_flash,1,1,350,350,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_3,TRUE,0,0,70,150,0,0,340,TRUE,0,0,0,0,100,100,100,,0,0,
battle_builder_spark,4,200,600,800,0,360,-45,-45,100,200,80,0,-50,0,-500,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,builder_spark,TRUE,10,0,100,35,-5,5,600,FALSE,0,600,0,0,80,100,100,,80,80,
battle_copter__pirate_projectile_trail,1,10,600,700,0,0,0,0,0,0,0,0,0,0,-60,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_battle_copter_smoke_01,FALSE,20,0,50,25,-5,5,100,FALSE,0,0,-30,30,100,100,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_battle_copter_smoke_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_battle_copter_smoke_03,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter__steampunk_projectile_trail,1,10,600,700,0,0,0,0,0,0,0,0,0,0,-60,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,battle_copter_smoke_01,FALSE,20,0,50,25,-5,5,100,FALSE,0,0,-30,30,100,100,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,battle_copter_smoke_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,battle_copter_smoke_03,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_attack_flash,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_bomb_blast_clouds_lvl2,4,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,smoke02,FALSE,30,0,80,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_bomb_blast_clouds_lvl3,4,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,smoke02,FALSE,30,0,180,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_bomb_blast_explosion_lvl1,1,1,200,300,0,90,-20,-20,20,50,0,0,0,0,-100,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,fireball3b,TRUE,20,0,100,100,-5,5,0,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_bomb_blast_explosion_lvl2,1,1,10,300,0,90,-20,20,50,100,0,0,100,0,-100,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,fireball3b,TRUE,20,0,250,250,-5,5,0,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_explosion_lvl3,1,1,200,200,0,90,-20,-20,20,50,0,0,50,0,-100,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,fireball3b,TRUE,20,0,150,300,0,0,50,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_flash_lvl1,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_flash_lvl2,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_3,TRUE,0,0,150,250,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_flash_lvl3,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,spell_range_marker_3,TRUE,0,0,300,350,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_radius_lvl1,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,battle_copter_bomb_blast_radius_lvl_1,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_radius_lvl2,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_radius_lvl3,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,battle_copter_bomb_blast_radius_lvl_3,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_bomb_blast_smoke_ring_lvl1,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
battle_copter_bomb_blast_smoke_ring_lvl2,32,1,600,1400,0,360,10,10,650,750,0,0,-25,0,-150,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,smoke02,FALSE,100,0,150,150,0,0,800,TRUE,0,0,-360,360,50,150,100,,150,200,
battle_copter_bomb_blast_smoke_ring_lvl3,32,1,1000,1400,0,360,10,10,300,750,0,0,-50,0,-150,FALSE,Disabled,FALSE,FALSE,Object,sc/buildings.sc,smoke02,FALSE,50,0,200,200,-50,50,800,TRUE,0,0,-360,360,75,125,100,,250,300,
battle_copter_bomb_blast_sparks_lvl2,8,0,500,1000,0,360,30,90,500,1000,0,0,30,0,1500,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,spark_flame,TRUE,15,10,200,10,-5,5,600,FALSE,0,600,0,0,100,100,100,,15,20,
battle_copter_bomb_blast_sparks_lvl3,12,0,500,1500,0,360,30,90,500,1000,0,0,30,0,1500,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,spark_flame,TRUE,15,10,300,10,-5,5,600,FALSE,0,600,0,0,100,100,100,,120,250,
battle_copter_cannon_attack_smoke,3,100,250,1000,-20,20,-20,20,250,500,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,d1,FALSE,50,0,70,140,0,30,1000,FALSE,0,0,0,0,100,100,100,,10,20,
,,,,,,,,,,,,,,,,,,,,,,d2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d4,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_cannon_attack_spark,10,2,250,500,-40,0,-40,0,600,1500,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,fireball3b,TRUE,25,0,10,15,0,90,500,FALSE,0,0,0,0,100,100,100,,10,20,
battle_copter_pirate_attack_flash,5,120,700,850,-10,10,-5,5,500,500,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_pirate_attack_flash_lvl1,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_pirate_attack_flash_lvl2,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_pirate_attack_flash_lvl3,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_pirate_attack_smoke,3,100,250,1000,-20,20,-20,20,250,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_d1,FALSE,50,0,70,140,0,30,1000,FALSE,0,0,0,0,100,100,45,,10,20,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_d2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_d3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_d4,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_pirate_attack_spark,10,2,250,500,-40,0,-40,0,600,1500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_fireball3b,TRUE,25,0,10,15,0,90,500,FALSE,0,0,0,0,100,100,100,,10,20,
battle_copter_pirate_bomb_blast_clouds_lvl1,4,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke02,FALSE,30,0,80,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_pirate_bomb_blast_clouds_lvl2,5,1,800,1500,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke02,FALSE,30,0,80,450,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_pirate_bomb_blast_clouds_lvl3,6,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke02,FALSE,30,0,80,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_pirate_bomb_blast_flash_lvl1,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_flash_lvl2,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_flash_lvl3,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_radius_lvl1,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_radius_lvl2,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_radius_lvl3,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_pirate_bomb_blast_smoke_ring_lvl1,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
battle_copter_pirate_bomb_blast_smoke_ring_lvl2,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
battle_copter_pirate_bomb_blast_smoke_ring_lvl3,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
battle_copter_pirate_bomb_blast_sparks,3,0,400,800,0,0,0,250,0,30,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,TRUE,Top,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_steampunk_hit,TRUE,0,0,45,125,0,50,0,FALSE,20,200,0,2,100,100,100,,0,100,
battle_copter_pirate_cannon_attack_smoke,3,100,250,1000,-20,20,-20,20,250,500,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,d1,FALSE,50,0,70,140,0,30,1000,FALSE,0,0,0,0,100,100,100,,10,20,
,,,,,,,,,,,,,,,,,,,,,,d2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d4,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_pirate_cannon_attack_spark,10,2,250,500,-40,0,-40,0,600,1500,0,0,0,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/buildings.sc,fireball3b,TRUE,25,0,10,15,0,90,500,FALSE,0,0,0,0,100,100,100,,10,20,
battle_copter_pirate_projectile_trail,1,10,600,700,0,0,0,0,0,0,0,0,0,0,0,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/hero_bc_pirate_dl_opt.sc,bc_pirate_battle_copter_smoke_01,FALSE,20,0,50,25,-5,5,100,FALSE,0,0,-30,30,100,100,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_battle_copter_smoke_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,bc_pirate_battle_copter_smoke_03,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_projectile_trail,1,10,600,700,0,0,0,0,0,0,0,0,0,0,-60,FALSE,HorizontalAngle,TRUE,FALSE,Object,sc/buildings.sc,battle_copter_smoke_01,FALSE,20,0,50,25,-5,5,100,FALSE,0,0,-30,30,100,100,100,,80,80,
,,,,,,,,,,,,,,,,,,,,,,battle_copter_smoke_02,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,battle_copter_smoke_03,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_steampunk_attack_flash_lvl1,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_steampunk_attack_flash_lvl2,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_steampunk_attack_flash_lvl3,5,120,700,850,-10,10,-5,5,500,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,d5,FALSE,15,0,30,100,-40,90,2000,TRUE,0,0,0,0,100,100,100,,50,50,
battle_copter_steampunk_attack_smoke,3,100,250,1000,-20,20,-20,20,250,500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,d1,FALSE,50,0,70,140,0,30,1000,FALSE,0,0,0,0,100,100,45,,10,20,
,,,,,,,,,,,,,,,,,,,,,,d2,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d3,FALSE,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,d4,FALSE,,,,,,,,,,,,,,,,,,,
battle_copter_steampunk_attack_spark,10,2,250,500,-40,0,-40,0,600,1500,0,0,110,0,0,FALSE,HorizontalAngle,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,fireball3b,TRUE,25,0,10,15,0,90,500,FALSE,0,0,0,0,100,100,100,,10,20,
battle_copter_steampunk_bomb_blast_clouds_lvl1,4,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,smoke02,FALSE,30,0,80,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_steampunk_bomb_blast_clouds_lvl2,5,1,800,1500,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,smoke02,FALSE,30,0,80,450,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_steampunk_bomb_blast_clouds_lvl3,6,1,800,2000,0,0,80,100,200,1500,0,0,-25,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,smoke02,FALSE,30,0,80,350,0,30,2500,TRUE,0,0,-360,360,100,100,100,,1,1,
battle_copter_steampunk_bomb_blast_flash_lvl1,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_flash_lvl2,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_flash_lvl3,1,1,150,150,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,spell_range_marker_3,TRUE,0,0,100,150,0,0,100,TRUE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_radius_lvl1,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_radius_lvl2,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_radius_lvl3,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,battle_copter_bomb_blast_radius_lvl_2,FALSE,100,0,100,100,0,0,0,FALSE,0,0,0,0,100,100,100,,0,0,
battle_copter_steampunk_bomb_blast_smoke_ring_lvl1,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
battle_copter_steampunk_bomb_blast_smoke_ring_lvl2,12,1,400,1200,0,360,10,10,300,750,0,0,-15,0,-5,FALSE,Disabled,FALSE,FALSE,Object,sc/hero_bc_steampunk_dl_opt.sc,smoke01,FALSE,120,0,150,150,0,0,1800,TRUE,0,0,-360,360,80,120,100,,50,50,
